Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK09,OUT045,2672.9013927973024
FDO16,OUT013,2613.649503330824
FDW11,OUT045,1843.0493611747465
FDU47,OUT027,4413.667857001392
NCQ42,OUT010,645.1366363896364
FDK55,OUT027,3892.471490552113
FDN08,OUT049,1742.1651586477958
FDT57,OUT045,2672.9013927973024
FDJ12,OUT018,3070.3706727418853
DRL59,OUT017,1843.0493611747465
NCN53,OUT046,1393.3871566813445
FDO51,OUT010,659.5603949203377
FDK56,OUT017,2678.2423063871224
FDY12,OUT035,1844.7957828978306
FDU15,OUT035,1844.7957828978306
FDQ19,OUT046,2464.0957107149975
DRF15,OUT045,2678.2423063871224
DRE25,OUT019,565.9332065922275
FDK57,OUT018,2426.04195630992
FDD33,OUT010,745.2551305863032
FDR34,OUT027,4956.502712815995
FDU04,OUT045,2192.4632072073423
FDE35,OUT019,563.0922648295153
NCD31,OUT035,2683.5406130699566
FDJ56,OUT035,2195.9766470762315
NCU53,OUT046,2183.8807631375444
FDD39,OUT035,2678.1996994801366
NCU17,OUT019,565.9332065922275
FDJ20,OUT046,1742.1651586477958
NCW41,OUT018,2737.1549305964563
FDL52,OUT035,1844.7957828978306
FDS39,OUT035,2683.5406130699566
DRJ47,OUT045,2678.2423063871224
FDP13,OUT010,659.5603949203377
DRK39,OUT010,645.1366363896364
FDF28,OUT010,645.1366363896364
FDB09,OUT045,2192.4632072073423
FDM51,OUT046,1742.1651586477958
DRM49,OUT018,2151.5050398537514
DRF23,OUT013,2921.6105241676673
DRH01,OUT035,2683.5406130699566
FDH12,OUT027,3892.471490552113
FDA28,OUT019,565.9332065922275
FDW37,OUT018,2426.04195630992
FDF02,OUT046,1742.1651586477958
DRL37,OUT046,1393.3871566813445
NCF43,OUT046,2183.8807631375444
FDH08,OUT010,745.2551305863032
FDR34,OUT019,647.5685859827722
NCK19,OUT049,2183.8807631375444
NCD55,OUT018,2151.5050398537514
FDT27,OUT049,2466.6466673171694
FDQ57,OUT045,2678.2423063871224
FDA47,OUT035,2683.5406130699566
DRG15,OUT027,3348.7050200905232
FDE05,OUT018,2737.1549305964563
FDN46,OUT046,1742.1651586477958
FDX27,OUT027,3892.471490552113
FDT51,OUT045,2192.4632072073423
FDU33,OUT013,2302.2162628430906
FDJ16,OUT027,3348.7050200905232
FDD20,OUT019,565.9332065922275
FDT36,OUT049,1393.3871566813445
DRF15,OUT027,4413.667857001392
FDN52,OUT010,645.1366363896364
FDC22,OUT027,4413.667857001392
FDX15,OUT045,2678.2423063871224
FDT13,OUT013,2921.6105241676673
FDU04,OUT017,2192.4632072073423
FDU31,OUT019,647.5685859827722
FDW59,OUT027,3892.471490552113
NCO29,OUT046,2183.8807631375444
FDL15,OUT035,2683.5406130699566
FDI41,OUT049,2183.8807631375444
FDQ48,OUT049,1742.1651586477958
DRI39,OUT013,2302.2162628430906
FDI08,OUT013,3373.3729938250594
FDC21,OUT049,1742.1651586477958
FDF58,OUT035,1844.7957828978306
FDS08,OUT010,676.3141626063406
FDE47,OUT045,2192.4632072073423
NCP18,OUT019,594.1103436002086
NCR41,OUT013,2613.649503330824
FDA27,OUT013,3373.3729938250594
FDA43,OUT035,2683.5406130699566
FDA49,OUT045,2192.4632072073423
NCE55,OUT018,2737.1549305964563
DRM49,OUT027,3348.7050200905232
FDF22,OUT027,4956.502712815995
FDQ15,OUT018,2426.04195630992
NCS54,OUT017,2678.2423063871224
NCY05,OUT013,2302.2162628430906
FDR45,OUT046,2464.0957107149975
FDK57,OUT049,1742.1651586477958
FDF41,OUT010,745.2551305863032
FDV21,OUT046,1742.1651586477958
FDD51,OUT046,1393.3871566813445
FDF33,OUT046,1742.1651586477958
FDA38,OUT046,2464.0957107149975
FDR56,OUT045,2678.2423063871224
NCN41,OUT017,2192.4632072073423
FDC60,OUT027,3892.471490552113
FDB47,OUT045,2672.9013927973024
DRH01,OUT013,2921.6105241676673
FDW08,OUT046,1742.1651586477958
FDF38,OUT027,3348.7050200905232
FDY32,OUT017,2678.2423063871224
FDG34,OUT049,1742.1651586477958
FDG47,OUT019,647.5685859827722
NCF18,OUT035,2683.5406130699566
FDL39,OUT019,594.1103436002086
NCH55,OUT035,2195.9766470762315
DRJ35,OUT049,1393.3871566813445
FDS44,OUT035,2678.1996994801366
DRE01,OUT018,3070.3706727418853
FDY39,OUT013,2921.6105241676673
FDY32,OUT018,2737.1549305964563
FDR33,OUT027,3892.471490552113
NCP50,OUT049,1742.1651586477958
FDZ47,OUT018,2426.04195630992
FDU57,OUT049,2183.8807631375444
FDY44,OUT013,2921.6105241676673
DRH59,OUT018,2151.5050398537514
FDB03,OUT027,4956.502712815995
FDY46,OUT045,2678.2423063871224
FDM39,OUT045,2678.2423063871224
FDY36,OUT035,1844.7957828978306
NCM55,OUT035,2683.5406130699566
FDJ50,OUT010,659.5603949203377
DRL60,OUT013,2921.6105241676673
NCJ54,OUT049,2466.6466673171694
FDX59,OUT017,1843.0493611747465
FDI07,OUT013,2921.6105241676673
DRF51,OUT010,659.5603949203377
FDM14,OUT017,2192.4632072073423
FDP21,OUT045,2678.2423063871224
FDE40,OUT035,1844.7957828978306
FDE05,OUT035,2683.5406130699566
FDM13,OUT027,3892.471490552113
FDC34,OUT027,4413.667857001392
NCI55,OUT018,2426.04195630992
NCE43,OUT018,2737.1549305964563
FDW58,OUT018,2426.04195630992
FDG60,OUT045,2672.9013927973024
FDV31,OUT017,2678.2423063871224
FDR47,OUT013,2921.6105241676673
FDM60,OUT019,563.0922648295153
NCF06,OUT018,3070.3706727418853
NCN26,OUT027,3892.471490552113
FDQ59,OUT049,1742.1651586477958
FDF09,OUT046,1393.3871566813445
NCS06,OUT017,2672.9013927973024
FDT44,OUT046,1742.1651586477958
FDI19,OUT017,2672.9013927973024
FDT22,OUT017,1843.0493611747465
NCF54,OUT027,4413.667857001392
DRG25,OUT045,2678.2423063871224
FDB59,OUT017,2678.2423063871224
FDQ37,OUT017,2678.2423063871224
FDP56,OUT035,1844.7957828978306
FDW44,OUT035,2683.5406130699566
FDJ26,OUT010,745.2551305863032
FDU43,OUT018,3070.3706727418853
FDW33,OUT045,2192.4632072073423
NCX53,OUT027,4413.667857001392
FDN56,OUT010,676.3141626063406
DRF15,OUT049,2183.8807631375444
FDO33,OUT017,2192.4632072073423
FDZ39,OUT010,645.1366363896364
NCJ19,OUT017,1843.0493611747465
FDU01,OUT035,2683.5406130699566
FDT12,OUT035,2678.1996994801366
NCM18,OUT018,2151.5050398537514
FDP19,OUT017,2192.4632072073423
NCR42,OUT049,1393.3871566813445
FDN10,OUT046,1742.1651586477958
FDG44,OUT017,1843.0493611747465
FDQ10,OUT046,2183.8807631375444
DRH13,OUT049,1742.1651586477958
FDT52,OUT013,3373.3729938250594
FDM56,OUT045,2192.4632072073423
NCO43,OUT010,645.1366363896364
NCV29,OUT035,2683.5406130699566
NCF06,OUT013,3373.3729938250594
FDO50,OUT035,2195.9766470762315
FDT59,OUT013,3373.3729938250594
FDX40,OUT027,3348.7050200905232
FDE50,OUT017,2678.2423063871224
FDX51,OUT017,2678.2423063871224
NCD30,OUT018,2426.04195630992
FDK15,OUT013,2613.649503330824
FDL12,OUT045,1843.0493611747465
FDK46,OUT017,2672.9013927973024
DRH49,OUT010,645.1366363896364
FDQ57,OUT046,2183.8807631375444
FDY59,OUT017,2192.4632072073423
FDO09,OUT018,3070.3706727418853
NCG30,OUT035,2195.9766470762315
FDM09,OUT017,2678.2423063871224
NCN17,OUT027,3892.471490552113
NCS42,OUT013,2613.649503330824
FDD02,OUT019,565.9332065922275
FDE34,OUT013,2921.6105241676673
FDU38,OUT045,2678.2423063871224
FDB33,OUT046,2183.8807631375444
NCJ29,OUT017,2192.4632072073423
FDZ27,OUT035,1844.7957828978306
FDI40,OUT013,2613.649503330824
FDG22,OUT013,2302.2162628430906
FDT51,OUT017,2192.4632072073423
FDF20,OUT018,2737.1549305964563
FDV50,OUT035,2195.9766470762315
FDT02,OUT049,1393.3871566813445
DRC49,OUT017,2678.2423063871224
FDF26,OUT049,2183.8807631375444
FDV52,OUT035,2195.9766470762315
FDX59,OUT049,1393.3871566813445
FDV25,OUT035,2678.1996994801366
FDW23,OUT027,3348.7050200905232
FDE53,OUT018,2426.04195630992
FDA19,OUT017,2192.4632072073423
FDH22,OUT046,1742.1651586477958
NCO41,OUT013,2613.649503330824
FDX12,OUT017,2672.9013927973024
FDF17,OUT013,2921.6105241676673
FDS11,OUT045,2672.9013927973024
FDR51,OUT035,2683.5406130699566
FDT49,OUT010,645.1366363896364
FDC56,OUT013,2613.649503330824
FDR13,OUT027,3892.471490552113
FDQ60,OUT035,2195.9766470762315
FDN38,OUT049,2466.6466673171694
NCL29,OUT013,2921.6105241676673
FDO13,OUT027,4413.667857001392
FDE26,OUT018,2737.1549305964563
FDA31,OUT010,676.3141626063406
FDX14,OUT035,2195.9766470762315
FDA34,OUT045,2678.2423063871224
FDF26,OUT013,2921.6105241676673
FDE38,OUT045,2678.2423063871224
DRI11,OUT046,1742.1651586477958
FDQ60,OUT027,3892.471490552113
FDL21,OUT027,3348.7050200905232
DRC12,OUT027,4413.667857001392
FDC47,OUT046,2464.0957107149975
FDE57,OUT045,2678.2423063871224
FDT14,OUT045,2192.4632072073423
NCZ53,OUT046,2183.8807631375444
FDE28,OUT018,3070.3706727418853
FDR19,OUT035,2683.5406130699566
NCF54,OUT019,594.1103436002086
FDZ08,OUT046,1742.1651586477958
NCJ05,OUT018,2737.1549305964563
FDF59,OUT046,1742.1651586477958
NCO05,OUT035,2195.9766470762315
FDW24,OUT018,2151.5050398537514
NCX42,OUT018,2737.1549305964563
NCA53,OUT035,1844.7957828978306
FDI45,OUT019,594.1103436002086
FDG46,OUT046,1742.1651586477958
FDM20,OUT010,745.2551305863032
FDW11,OUT010,659.5603949203377
FDX08,OUT035,2683.5406130699566
NCK17,OUT035,1844.7957828978306
FDK32,OUT018,2737.1549305964563
NCA42,OUT035,2683.5406130699566
DRI01,OUT035,2683.5406130699566
NCL55,OUT049,2466.6466673171694
DRE25,OUT018,2426.04195630992
FDD14,OUT017,2678.2423063871224
FDB10,OUT046,2464.0957107149975
DRN11,OUT035,2683.5406130699566
FDP38,OUT018,2151.5050398537514
NCA30,OUT017,2678.2423063871224
FDT15,OUT017,2678.2423063871224
NCP55,OUT018,2151.5050398537514
FDF12,OUT035,2683.5406130699566
FDM21,OUT018,3070.3706727418853
FDX56,OUT035,2678.1996994801366
FDF10,OUT017,2678.2423063871224
FDT32,OUT045,2678.2423063871224
FDM51,OUT018,2426.04195630992
NCR50,OUT018,2737.1549305964563
FDI19,OUT049,2466.6466673171694
FDX21,OUT017,2192.4632072073423
FDR31,OUT035,2683.5406130699566
FDY02,OUT013,3373.3729938250594
NCA29,OUT045,2678.2423063871224
NCX17,OUT046,2464.0957107149975
FDM12,OUT045,2678.2423063871224
FDI53,OUT027,4413.667857001392
NCU30,OUT049,2183.8807631375444
FDC56,OUT027,3892.471490552113
FDK27,OUT018,2426.04195630992
NCK18,OUT017,2678.2423063871224
FDB52,OUT019,647.5685859827722
DRG25,OUT027,4413.667857001392
FDZ13,OUT049,1393.3871566813445
FDB57,OUT019,647.5685859827722
FDR40,OUT046,1742.1651586477958
NCO14,OUT019,563.0922648295153
NCN19,OUT045,2678.2423063871224
FDQ28,OUT019,594.1103436002086
FDO13,OUT018,2737.1549305964563
FDK48,OUT013,2613.649503330824
FDU07,OUT018,2737.1549305964563
FDW20,OUT046,1742.1651586477958
FDV12,OUT010,645.1366363896364
FDH24,OUT013,2921.6105241676673
FDV59,OUT049,2466.6466673171694
FDK57,OUT045,2192.4632072073423
FDL16,OUT027,3348.7050200905232
NCQ17,OUT046,2183.8807631375444
FDJ15,OUT018,2737.1549305964563
FDX24,OUT049,1742.1651586477958
FDT47,OUT046,1742.1651586477958
FDT10,OUT049,1393.3871566813445
FDZ37,OUT018,2426.04195630992
FDW43,OUT027,4956.502712815995
DRN36,OUT017,2192.4632072073423
FDJ14,OUT045,2192.4632072073423
FDA32,OUT013,3373.3729938250594
FDJ38,OUT019,594.1103436002086
FDQ57,OUT017,2678.2423063871224
NCQ41,OUT019,594.1103436002086
FDG56,OUT049,1393.3871566813445
DRC13,OUT027,3892.471490552113
FDV55,OUT035,2683.5406130699566
FDQ49,OUT045,2678.2423063871224
FDE29,OUT010,659.5603949203377
FDR03,OUT013,3373.3729938250594
FDD45,OUT049,1742.1651586477958
FDN38,OUT010,745.2551305863032
FDT56,OUT046,1393.3871566813445
FDT48,OUT045,2678.2423063871224
FDU03,OUT049,2183.8807631375444
FDC56,OUT010,645.1366363896364
NCO43,OUT027,3892.471490552113
FDQ27,OUT017,2192.4632072073423
FDR03,OUT046,2464.0957107149975
DRH23,OUT010,659.5603949203377
FDG22,OUT045,1843.0493611747465
NCJ42,OUT013,2613.649503330824
FDR24,OUT046,1742.1651586477958
FDW60,OUT035,2683.5406130699566
FDJ08,OUT013,2921.6105241676673
DRL59,OUT018,2151.5050398537514
FDG60,OUT010,745.2551305863032
FDW27,OUT017,2678.2423063871224
FDX14,OUT018,2426.04195630992
FDC20,OUT013,2302.2162628430906
NCS29,OUT018,3070.3706727418853
FDJ56,OUT046,1742.1651586477958
FDB20,OUT019,565.9332065922275
FDL28,OUT027,4956.502712815995
FDW01,OUT018,2737.1549305964563
FDL03,OUT046,2183.8807631375444
FDX22,OUT049,2466.6466673171694
FDJ21,OUT035,2683.5406130699566
FDR31,OUT045,2678.2423063871224
FDG21,OUT035,2683.5406130699566
FDS22,OUT027,3348.7050200905232
FDK08,OUT035,2195.9766470762315
FDE17,OUT018,2737.1549305964563
NCN30,OUT017,2192.4632072073423
FDT50,OUT046,1742.1651586477958
NCX42,OUT049,2183.8807631375444
FDJ12,OUT035,2678.1996994801366
NCA18,OUT027,3892.471490552113
FDP23,OUT019,647.5685859827722
FDX12,OUT013,3373.3729938250594
FDN40,OUT018,2737.1549305964563
FDV48,OUT035,2195.9766470762315
NCY54,OUT013,2921.6105241676673
FDL16,OUT010,659.5603949203377
FDR45,OUT018,3070.3706727418853
FDJ52,OUT046,2183.8807631375444
DRG01,OUT017,2192.4632072073423
FDP52,OUT013,3373.3729938250594
FDU58,OUT017,2678.2423063871224
FDL02,OUT045,2192.4632072073423
FDG28,OUT013,3373.3729938250594
FDA19,OUT035,2195.9766470762315
FDW46,OUT027,3348.7050200905232
NCD43,OUT049,1742.1651586477958
DRG39,OUT013,2302.2162628430906
NCF55,OUT049,1393.3871566813445
FDJ07,OUT046,1742.1651586477958
FDE08,OUT046,2183.8807631375444
FDP56,OUT019,563.0922648295153
FDT45,OUT045,1843.0493611747465
FDF17,OUT018,2737.1549305964563
FDX44,OUT046,1742.1651586477958
FDM28,OUT027,4413.667857001392
FDI36,OUT049,2183.8807631375444
FDS07,OUT045,2192.4632072073423
FDD36,OUT045,2192.4632072073423
FDW11,OUT046,1393.3871566813445
FDN40,OUT049,2183.8807631375444
NCQ18,OUT049,1742.1651586477958
NCQ54,OUT017,2678.2423063871224
NCS42,OUT045,2192.4632072073423
DRH39,OUT010,645.1366363896364
FDC09,OUT027,3892.471490552113
FDT08,OUT010,676.3141626063406
FDC08,OUT035,2678.1996994801366
FDT20,OUT017,1843.0493611747465
FDS35,OUT035,1844.7957828978306
FDX58,OUT018,2737.1549305964563
FDW58,OUT046,1742.1651586477958
DRD27,OUT046,1742.1651586477958
FDH32,OUT019,565.9332065922275
FDS26,OUT035,2678.1996994801366
FDQ31,OUT046,1742.1651586477958
FDP11,OUT018,3070.3706727418853
FDD58,OUT017,2192.4632072073423
FDM33,OUT045,2672.9013927973024
FDZ16,OUT049,2183.8807631375444
NCS29,OUT010,745.2551305863032
NCM18,OUT019,563.0922648295153
FDP11,OUT049,2466.6466673171694
NCC42,OUT017,2678.2423063871224
DRM23,OUT046,2183.8807631375444
NCN55,OUT027,4956.502712815995
FDK46,OUT013,3373.3729938250594
FDR01,OUT046,2183.8807631375444
NCA05,OUT045,2678.2423063871224
NCP43,OUT017,2678.2423063871224
FDR12,OUT010,676.3141626063406
FDQ01,OUT013,3373.3729938250594
FDM13,OUT046,1742.1651586477958
FDQ19,OUT017,2672.9013927973024
FDK56,OUT019,594.1103436002086
NCX06,OUT010,676.3141626063406
FDO56,OUT027,3892.471490552113
FDU45,OUT045,2192.4632072073423
FDI16,OUT019,563.0922648295153
FDL32,OUT046,1742.1651586477958
FDA07,OUT046,1742.1651586477958
FDA14,OUT045,2678.2423063871224
FDV46,OUT027,3892.471490552113
NCO07,OUT035,2678.1996994801366
NCP41,OUT046,1742.1651586477958
FDY60,OUT018,2737.1549305964563
FDN38,OUT017,2672.9013927973024
FDO15,OUT046,1393.3871566813445
FDT60,OUT013,2613.649503330824
FDA55,OUT035,2678.1996994801366
FDE02,OUT010,645.1366363896364
DRJ39,OUT049,2466.6466673171694
FDV34,OUT035,1844.7957828978306
FDS20,OUT027,4413.667857001392
FDF02,OUT027,3892.471490552113
FDW40,OUT017,2678.2423063871224
NCB43,OUT046,2183.8807631375444
FDR58,OUT017,2192.4632072073423
DRJ59,OUT035,1844.7957828978306
NCD30,OUT017,2192.4632072073423
FDE14,OUT017,2192.4632072073423
FDC28,OUT018,2426.04195630992
FDU16,OUT018,2426.04195630992
NCD19,OUT035,1844.7957828978306
FDU21,OUT046,1393.3871566813445
FDV59,OUT027,4956.502712815995
FDU03,OUT045,2678.2423063871224
FDC33,OUT010,676.3141626063406
NCR42,OUT035,1844.7957828978306
DRH59,OUT035,2195.9766470762315
NCM31,OUT035,2683.5406130699566
FDS50,OUT035,2678.1996994801366
FDP39,OUT046,1393.3871566813445
FDQ55,OUT013,2613.649503330824
FDV36,OUT019,565.9332065922275
FDI05,OUT027,3892.471490552113
FDS45,OUT027,3892.471490552113
FDA39,OUT045,1843.0493611747465
FDC37,OUT010,645.1366363896364
FDJ60,OUT027,4413.667857001392
DRQ35,OUT046,1742.1651586477958
NCJ06,OUT046,1742.1651586477958
NCY42,OUT018,2737.1549305964563
DRM37,OUT049,2183.8807631375444
FDR14,OUT045,1843.0493611747465
FDE51,OUT049,1393.3871566813445
FDT33,OUT017,2678.2423063871224
FDR08,OUT013,2613.649503330824
FDE36,OUT010,676.3141626063406
FDL22,OUT019,565.9332065922275
FDR44,OUT013,2613.649503330824
FDI56,OUT019,565.9332065922275
FDE47,OUT010,645.1366363896364
FDV27,OUT010,645.1366363896364
FDV10,OUT049,1393.3871566813445
FDC40,OUT045,2192.4632072073423
NCX41,OUT013,3373.3729938250594
NCQ38,OUT027,3892.471490552113
FDV12,OUT027,3892.471490552113
FDE52,OUT017,2192.4632072073423
FDG20,OUT027,4413.667857001392
FDV16,OUT027,3348.7050200905232
FDI32,OUT017,2192.4632072073423
FDJ32,OUT049,1393.3871566813445
FDN39,OUT018,2737.1549305964563
FDY34,OUT017,2678.2423063871224
FDC14,OUT035,1844.7957828978306
FDA55,OUT017,2672.9013927973024
FDZ50,OUT010,676.3141626063406
DRG13,OUT049,2183.8807631375444
FDP01,OUT013,2921.6105241676673
NCG54,OUT017,2678.2423063871224
FDM13,OUT045,2192.4632072073423
NCO18,OUT027,4413.667857001392
NCW41,OUT013,2921.6105241676673
FDM52,OUT027,4413.667857001392
NCF55,OUT035,1844.7957828978306
FDT09,OUT046,1742.1651586477958
NCM19,OUT035,2195.9766470762315
FDW12,OUT018,2737.1549305964563
FDP15,OUT019,647.5685859827722
FDK36,OUT045,1843.0493611747465
FDZ25,OUT035,2683.5406130699566
NCW06,OUT049,2183.8807631375444
FDW60,OUT046,2183.8807631375444
DRC49,OUT013,2921.6105241676673
NCT17,OUT035,2683.5406130699566
NCN06,OUT018,2737.1549305964563
FDC45,OUT013,2921.6105241676673
DRJ47,OUT019,594.1103436002086
NCF06,OUT045,2672.9013927973024
FDE21,OUT010,645.1366363896364
DRG27,OUT013,2302.2162628430906
FDW40,OUT049,2183.8807631375444
NCO53,OUT046,2183.8807631375444
FDE23,OUT049,1393.3871566813445
FDQ16,OUT046,1742.1651586477958
FDS26,OUT045,2672.9013927973024
FDZ13,OUT010,659.5603949203377
FDS14,OUT049,2183.8807631375444
FDC10,OUT045,2192.4632072073423
FDY16,OUT049,2183.8807631375444
FDJ20,OUT035,2195.9766470762315
FDV43,OUT035,1844.7957828978306
FDZ32,OUT027,3892.471490552113
FDR23,OUT046,2183.8807631375444
FDN24,OUT035,1844.7957828978306
FDE34,OUT027,4413.667857001392
FDU31,OUT013,3373.3729938250594
FDW33,OUT018,2426.04195630992
FDU26,OUT046,1742.1651586477958
FDE20,OUT027,4413.667857001392
NCW05,OUT035,2195.9766470762315
FDB22,OUT018,2737.1549305964563
FDO56,OUT046,1742.1651586477958
FDA19,OUT027,3892.471490552113
DRI39,OUT045,1843.0493611747465
FDH52,OUT018,2151.5050398537514
FDZ50,OUT035,2683.5406130699566
NCN42,OUT035,2683.5406130699566
FDB53,OUT013,2921.6105241676673
DRG11,OUT017,2192.4632072073423
DRK11,OUT027,4413.667857001392
FDQ60,OUT017,2192.4632072073423
FDT36,OUT017,1843.0493611747465
DRG25,OUT018,2737.1549305964563
DRJ23,OUT046,2183.8807631375444
FDG05,OUT035,2683.5406130699566
NCK06,OUT018,2426.04195630992
FDU52,OUT017,2678.2423063871224
FDW07,OUT018,2426.04195630992
NCM17,OUT045,1843.0493611747465
FDA22,OUT045,2678.2423063871224
NCA41,OUT018,2737.1549305964563
FDF38,OUT035,1844.7957828978306
FDH52,OUT046,1393.3871566813445
FDY58,OUT019,647.5685859827722
FDZ16,OUT045,2678.2423063871224
NCM18,OUT017,1843.0493611747465
FDA22,OUT018,2737.1549305964563
NCJ43,OUT035,2683.5406130699566
FDI34,OUT027,4956.502712815995
FDG56,OUT046,1393.3871566813445
FDS34,OUT046,1742.1651586477958
DRC01,OUT035,1844.7957828978306
FDQ04,OUT035,1844.7957828978306
FDK04,OUT035,1844.7957828978306
FDT51,OUT049,1742.1651586477958
FDV26,OUT017,2678.2423063871224
FDS04,OUT049,2183.8807631375444
FDW43,OUT018,3070.3706727418853
FDQ28,OUT010,676.3141626063406
NCK06,OUT017,2192.4632072073423
FDS23,OUT018,2426.04195630992
FDZ36,OUT019,594.1103436002086
FDE56,OUT018,2151.5050398537514
FDW10,OUT027,4413.667857001392
NCN14,OUT045,2678.2423063871224
NCQ18,OUT045,2192.4632072073423
FDW08,OUT017,2192.4632072073423
FDU43,OUT035,2678.1996994801366
FDR33,OUT010,645.1366363896364
FDM24,OUT010,676.3141626063406
NCZ05,OUT046,1742.1651586477958
NCV41,OUT035,2195.9766470762315
FDV11,OUT018,2737.1549305964563
NCY05,OUT035,1844.7957828978306
FDV44,OUT018,2737.1549305964563
FDW32,OUT049,1742.1651586477958
NCU18,OUT027,4413.667857001392
NCC43,OUT035,2678.1996994801366
FDW19,OUT013,2613.649503330824
FDN31,OUT035,2683.5406130699566
FDI48,OUT045,1843.0493611747465
FDS24,OUT017,2192.4632072073423
FDF46,OUT049,1742.1651586477958
DRG23,OUT017,2678.2423063871224
FDG14,OUT018,2737.1549305964563
NCY30,OUT049,2183.8807631375444
FDO28,OUT018,2426.04195630992
DRD24,OUT035,2683.5406130699566
FDI33,OUT049,1742.1651586477958
FDN32,OUT046,2183.8807631375444
FDR16,OUT045,2672.9013927973024
FDF26,OUT046,2183.8807631375444
NCN29,OUT018,2151.5050398537514
FDE20,OUT045,2678.2423063871224
FDA46,OUT046,2183.8807631375444
FDU28,OUT045,2678.2423063871224
FDQ48,OUT045,2192.4632072073423
FDV36,OUT013,2613.649503330824
FDR14,OUT018,2151.5050398537514
FDP23,OUT017,2672.9013927973024
FDP56,OUT013,2302.2162628430906
FDK48,OUT010,645.1366363896364
FDR48,OUT046,2183.8807631375444
NCY29,OUT049,1393.3871566813445
FDM22,OUT018,2151.5050398537514
DRJ01,OUT013,2921.6105241676673
FDZ43,OUT045,2672.9013927973024
FDV03,OUT035,2683.5406130699566
FDX11,OUT027,4413.667857001392
NCA41,OUT027,4413.667857001392
FDE38,OUT017,2678.2423063871224
FDI27,OUT018,2151.5050398537514
FDN32,OUT013,2921.6105241676673
NCN43,OUT017,2192.4632072073423
FDB47,OUT027,4956.502712815995
FDV03,OUT017,2678.2423063871224
NCN30,OUT045,2192.4632072073423
NCV54,OUT010,645.1366363896364
FDV07,OUT013,2613.649503330824
FDP07,OUT049,2183.8807631375444
FDK48,OUT018,2151.5050398537514
FDM15,OUT019,594.1103436002086
FDY19,OUT027,3892.471490552113
FDK46,OUT046,2464.0957107149975
FDY11,OUT045,1843.0493611747465
FDH09,OUT046,1393.3871566813445
FDO08,OUT027,4413.667857001392
FDU14,OUT013,3373.3729938250594
FDD22,OUT027,3892.471490552113
FDM27,OUT017,2678.2423063871224
FDL02,OUT027,3892.471490552113
NCA17,OUT035,2683.5406130699566
FDE38,OUT019,594.1103436002086
NCG07,OUT049,2183.8807631375444
DRC27,OUT013,3373.3729938250594
FDA27,OUT035,2678.1996994801366
FDW40,OUT045,2678.2423063871224
DRI11,OUT013,2613.649503330824
FDN50,OUT046,1742.1651586477958
FDR12,OUT046,2183.8807631375444
FDT34,OUT027,3892.471490552113
FDW11,OUT035,1844.7957828978306
NCO30,OUT027,4413.667857001392
FDZ34,OUT017,2678.2423063871224
FDU45,OUT017,2192.4632072073423
NCD42,OUT035,1844.7957828978306
FDX25,OUT045,2678.2423063871224
NCR29,OUT046,1393.3871566813445
FDX43,OUT019,594.1103436002086
FDB04,OUT010,645.1366363896364
FDR49,OUT027,3348.7050200905232
FDS39,OUT018,2737.1549305964563
FDW58,OUT045,2192.4632072073423
FDG22,OUT019,563.0922648295153
FDG31,OUT017,1843.0493611747465
NCV53,OUT027,4956.502712815995
DRJ37,OUT035,2683.5406130699566
FDV07,OUT035,2195.9766470762315
FDW52,OUT018,2737.1549305964563
FDT15,OUT045,2678.2423063871224
FDD02,OUT018,2426.04195630992
FDM16,OUT035,1844.7957828978306
NCE55,OUT046,2183.8807631375444
FDB57,OUT018,3070.3706727418853
FDQ04,OUT013,2302.2162628430906
FDQ47,OUT019,563.0922648295153
FDY14,OUT019,647.5685859827722
DRK37,OUT017,2678.2423063871224
FDO25,OUT017,2672.9013927973024
FDL57,OUT046,2464.0957107149975
NCK29,OUT018,2426.04195630992
FDK46,OUT027,4956.502712815995
NCB43,OUT010,676.3141626063406
DRE01,OUT027,4956.502712815995
FDC46,OUT018,2737.1549305964563
FDQ23,OUT045,2192.4632072073423
FDX38,OUT049,1393.3871566813445
FDG60,OUT018,3070.3706727418853
FDW55,OUT017,2672.9013927973024
FDP39,OUT013,2302.2162628430906
FDB20,OUT018,2426.04195630992
FDV21,OUT017,2192.4632072073423
FDZ02,OUT013,2613.649503330824
FDP19,OUT027,3892.471490552113
FDA38,OUT035,2678.1996994801366
FDH22,OUT045,2192.4632072073423
DRM11,OUT045,2672.9013927973024
FDO12,OUT027,4413.667857001392
FDT14,OUT049,1742.1651586477958
FDW34,OUT010,745.2551305863032
FDG04,OUT027,4413.667857001392
FDW59,OUT018,2426.04195630992
FDR33,OUT018,2426.04195630992
FDP32,OUT013,2613.649503330824
FDL13,OUT027,4956.502712815995
FDD22,OUT013,2613.649503330824
FDV40,OUT027,3348.7050200905232
NCD55,OUT046,1393.3871566813445
FDQ20,OUT010,659.5603949203377
FDD28,OUT045,1843.0493611747465
FDC39,OUT045,2672.9013927973024
NCR17,OUT049,1742.1651586477958
DRO35,OUT018,2426.04195630992
FDF40,OUT049,2466.6466673171694
FDR31,OUT018,2737.1549305964563
NCQ41,OUT017,2678.2423063871224
FDP38,OUT046,1393.3871566813445
NCU54,OUT027,4956.502712815995
FDG22,OUT018,2151.5050398537514
DRK59,OUT013,3373.3729938250594
